My boyfriend hinted over the phone about wanting to be free  He thus did not say it point blank silence followed,0,1,0,0,0,0,0
They had returned much less of my taxes than I had expected,0,0,1,0,0,0,0
After my boyfriend and I had separated,0,0,0,1,0,0,0
In the morning the cat of my landlady had vomited on the floor near the staircase I take to go to the bathroom,0,0,0,0,1,0,0
My boyfriends mother whom I had not met earlier made an unexpected visit  I was lying lazily on the bed reading a newspaper and my boyfriend was studying,0,0,0,0,0,1,0
The cat of my landlady escaped through the window which I had left open,0,0,0,0,0,0,1
I got a letter from my best friend whom I had not heard from for a long time a good letter,1,0,0,0,0,0,0
Someone knocked on the door when I was alone at home though there was a door bell  I looked through the peep hole but it had been covered  I called my sister but she could not help me as she was hundreds of kilometres away,0,1,0,0,0,0,0
My parents put pressure on me to buy clothes when I would not have liked to do so,0,0,1,0,0,0,0
When my grandfather died I saw my grandmother crying against my aunts shoulder I had never seen my grandmother cry before,0,0,0,1,0,0,0
At school I detested the spinach gruel which had lumps of flour in it,0,0,0,0,1,0,0
I told some acquaintances of mine something that I regretted later,0,0,0,0,0,1,0
I speak harshly to my parents though they only mean my own good,0,0,0,0,0,0,1
When I got a letter from home,1,0,0,0,0,0,0
While cycling in the country a dog started running beside me growling and barking and trying to bite my foot,0,1,0,0,0,0,0
Disagreements with mother  When I moved from KankaanpSS she had promised to help me move but broke her promise because of some hindrance,0,0,1,0,0,0,0
When I had to move away from home to study and I knew that I would not be coming back home for a long time,0,0,0,1,0,0,0
When I noticed two spiders running on the floor in different directions,0,0,0,0,1,0,0
When I realized that I had been wrong about a person close to me because of preset ideas and prejudices,0,0,0,0,0,1,0
When I reproached my friend because I was myself lowspirited and disappointed,0,0,0,0,0,0,1
I found myself a place after looking for one for a long time,1,0,0,0,0,0,0
In an aeroplane,0,1,0,0,0,0,0
I was angry at my boyfriend who had promised to come to see me but did not because he spent the evening with his pals,0,0,1,0,0,0,0
The breaking up of a relationship  We decided that the relationship could not carry on so it was no surprise to me And anyhow I had known it would happen sooner or later,0,0,0,1,0,0,0
The disgust I feel towards a certain person,0,0,0,0,1,0,0
After an event in which I felt that I had acted unfairly,0,0,0,0,0,1,0
At my job I got disproportionately angry with a child  My reaction was not as it should have been,0,0,0,0,0,0,1
I went to see the entrance examination results at university  I rejoyced at my success,1,0,0,0,0,0,0
I borrowed a car which was supposed to be used for a long journey a few hours later and one of the tyres burst in the middle of the town and I did not know what to do,0,1,0,0,0,0,0
An utterance which I had intended to be a joke was taken as an offence  In my opinion this was stupid and I got angry,0,0,1,0,0,0,0
My best friend had a relatively severe illness  I was sad because she was suffering,0,0,0,1,0,0,0
A man tried to have sexual intercourse with me though I had communicated my unwillingness  Later on I felt disgust at that person as well as myself because I had partly submitted,0,0,0,0,1,0,0
I told my friend about how I had calculated my salary by cheating a little  When my friend remarked about it I understood that it was wrong to do so and I felt ashamed,0,0,0,0,0,1,0
I am going steady with a boy but I had sexual intercourse with another one and I felt guilty about it afterwards,0,0,0,0,0,0,1
A good report card a scholarship in primary school,1,0,0,0,0,0,0
I was walking home with a friend at night along a quiet street  Something started rustling in the bush  it was an exhibitionist,0,1,0,0,0,0,0
I got angry at a friend of mine whom I caught reading my notebook almanach,0,0,1,0,0,0,0
When my grandmother died of cancer,0,0,0,1,0,0,0
In a lift a drunken fat and untidy man tried to make advances at me,0,0,0,0,1,0,0
Sometimes I have by accident said to another person something in which it is easy to read a negative attitude,0,0,0,0,0,1,0
For the sheer pleasure of it I quarelled with my boyfriend who was trying  to be especially kind to me,0,0,0,0,0,0,1
When I made the acquaintance of a certain person,1,0,0,0,0,0,0
When abroad while driving a car along a dark winding road,0,1,0,0,0,0,0
When my sister took my things without having asked for my permission first,0,0,1,0,0,0,0
When my grandfather died,0,0,0,1,0,0,0
When I was working I got treated in a way which I felt was not democratic,0,0,0,0,1,0,0
While working as a domestic helper one day I had not cleaned up very well and they made a remark about it,0,0,0,0,0,1,0
When I decided to move away from my parents home my mother told me that it was as if a part of her had been torn out of her,0,0,0,0,0,0,1
When I went to a job interview I met a person who was very nice and his attitude made me glad,1,0,0,0,0,0,0
My episode of fright happened when I came to study  I had to stand in front of my still unknown fellow students and talk about myself  My hands shook I flushed and became tonguetied,0,1,0,0,0,0,0
I felt guilty when I spent a night at my boyfriends place particularly because I had been harsh and spiteful when I had left home  The reason was that I feared a possible discussion on the subject and I wanted to leave defiantly,0,0,0,0,0,0,1
I was in a restaurant with my boyfriend when I saw my best female friend after not seeing her for two weeks  We rejoyced hugged and had a long talk,1,0,0,0,0,0,0
One evening while going to meet a friend of mine I had to cross a meadow by a dark road  There were bushes on the other side of the road  The weather was damp and a bit foggy  I heard steps behind me and kept speeding up my steps all the time,0,1,0,0,0,0,0
My brother told me that a person whom I know had insulted him  I am very fond of my brother and as he himself can not get angry or hurt my protectiveness was aroused and I got angry,0,0,1,0,0,0,0
My guineapig had been ill for a couple of days  One evening when I came home I enquired as to how it was doing  My mothers expression told me that it had died  My knees refused to support me and I began to weep convulsively,0,0,0,1,0,0,0
I happened to see two boys fighting one of them fell down and hurt his head  The other one used this to spank the head of the boy on the ground,0,0,0,0,1,0,0
I had been away all night without having told my parents about it  In the morning when I came home my mother looked tired  She said that she had been awake all night because of me and that she was angry and disappointed,0,0,0,0,0,1,0
I had not written to or called my grandmother who was lonely for a long time  My mother asked me to call her on her behalf and when I did so my grandmother was delighted and she told me that she had been waiting for some news from us,0,0,0,0,0,0,1
When I was sick my husband bought me a piece of cake,1,0,0,0,0,0,0
I saw a man who had had a heartattack and who was being treated for it  I feared that my own father could have been there,0,1,0,0,0,0,0
When I saw a big man hit another one and nobody did anything,0,0,1,0,0,0,0
When my sister left to go home in Sweden after the Christmas Holidays,0,0,0,1,0,0,0
I once watched the series called Dynasty on TV and I detested it,0,0,0,0,1,0,0
I feel guilty as I am not working and even my studies are not progressing,0,0,0,0,0,1,0
When my redcheeked content child runs to meet me in the yard of the kindergarten and gives me a moist kiss on my cheek,1,0,0,0,0,0,0
A neighbours girl had disappeared and many people were looking for her  Someone had gone to notify the police  Something had certainly happened to her,0,1,0,0,0,0,0
Without my permission my son had made popcorn after coming back from school  The consequences were a spoilt kettle and chaos in the kitchen but what could have happened with the hot grease ?,0,0,1,0,0,0,0
The death of a close relative,0,0,0,1,0,0,0
One of my fellow students used questionable and unfair means to advance her studies faster than others  I detested her,0,0,0,0,1,0,0
My friend told me in a fairly loud voice the blunders she committed last night,0,0,0,0,0,1,0
I stopped my car in front of a pedestrian crossing as a child was crossing the street  The car driving in the next lane did not stop and the child got hurt  Had I not stopped ,0,0,0,0,0,0,1
After my vacations one day after a lecture it occured to me to buy a rose for my mother  We went together to a pub and my mother told me that she would be getting married next Spring  I did not known about it and so was all the more glad,1,0,0,0,0,0,0
I work at a day care centre and one day when the children were outdoors a fouryear old boy disappeared from the yard  I was not looking after them then but as the manager it was me who was responsible,0,1,0,0,0,0,0
I was on vacation and therefore I did not attend a meeting of the day care centre  Nevertheless the very day I came back they called me early morining to ask me what are you going to do about the matter ? which had been discussed in the meeting  Then I got angry,0,0,1,0,0,0,0
While travelling in a bus there were three people sitting behind me two men and a woman  They were drunk and the conversation was unbelievable about fucking fellatio etc  They tried to get others to take part in the conversation  I loathed it and felt like crying,0,0,0,0,1,0,0
When I was seven years old I stole a chewinggum from a big glass bowl on the counter of a nearby shop and I got caught,0,0,0,0,0,1,0
I am the secretary of an association and during the last meeting I forgot to take the minutes,0,0,0,0,0,0,1
I had been away from home for a long time and when I came home I was delighted  It was wonderful to see familiar dear people and I was rejoycing in advance  I had been feeling very lonely,1,0,0,0,0,0,0
I awoke at night and did not remember dreaming about antthing in particular  I just felt oppressing fear it was dark and all the others were sleeping,0,1,0,0,0,0,0
One winter day I unwillingly was outdoors with my younger brother 0 years younger than me  I lost my temper on him and wanted to throw my brother down the snow bank we were on  I pushed him but not as hard as I had wanted to We were alone the two of us,0,0,1,0,0,0,0
I was on a class excursion by boat to Stockholm  At night my class mates prepared to clebrate their motive in life which was life is merriment  I felt depressed about the way they sought happiness,0,0,0,1,0,0,0
I was on my way home by bus  A man who had drunk a fair amount of alcohol started talking trying to hug and pat a woman sitting next to him  Fortunately it was not me,0,0,0,0,1,0,0
I gave a wrong answer at school,0,0,0,0,0,1,0
When my little brother asked me to play with him I told him that I had no time and that I would play with him the next day However the next day I said the same thing,0,0,0,0,0,0,1
When after a long time I saw a girl with whom I was in love,1,0,0,0,0,0,0
When I was walking on a fairly outoftheway street,0,1,0,0,0,0,0
A friend of mine had promised to arrange me some tickets for a concert which I considered important  He could not get them the way he thought he would so he gave up the whole thing,0,0,1,0,0,0,0
I was sad when I saw that a beautiful girl was not attainable,0,0,0,1,0,0,0
I heard somebody talk about studies in a highly enthusiastic studentlike way,0,0,0,0,1,0,0
While attending some affairs which were taking some time with a bank officer I felt that my clothes and appearance were out of place too raggy,0,0,0,0,0,1,0
One evening I went out with some friends of mine although I was supposed to stay at home with my little sister who is ,0,0,0,0,0,0,1
While watching an entertainment program in which there was a clever  and amusing sketch,1,0,0,0,0,0,0
When I was in the army a room mate of mine came back from furlough and threatened another fellow with a knife,0,1,0,0,0,0,0
The last day of school is traditionally celebrated by singing a song about all the students who are leaving  In the song about me there were things which irritated me a lot,0,0,1,0,0,0,0
I worked for seven months in a factory and made friends with a fellow worker  Later I visited my former fellow workers and was told that while in the army my friend had shot himself,0,0,0,1,0,0,0
The behaviour of a fellow towards me and some others in the army was really mean  I detested this,0,0,0,0,1,0,0
I tried to date a girl but she refused,0,0,0,0,0,1,0
While doing some calculation exercises I neglected a part of it though I had marked it as done  By chance I was asked to demonstrate this very part on the blackboard,0,0,0,0,0,0,1
In the army my result at the shooting exercises got me a three day furlough,1,0,0,0,0,0,0
When I was 8 years old I would usually come home from school with my mother in a car  For the first time I had to take the school bus and I mistook the bus stop and found myself two kilometres away from where I lived  I was very scared wondering how I would get back home,0,1,0,0,0,0,0
I read in the newspaper that the Student Lodging Fund was going to build new appartments for refugees in my opinion this is the states affair  This is when only a fractoin of the students can find an appartment,0,0,1,0,0,0,0
I lead a rather secure life  The only thing I can remember is a song from the nineteenth century which is against alcohol  Both the melody and the word although naive effected my emotions,0,0,0,1,0,0,0
Yesterday in the elevator a man started smoking this is something I just can not tolerate,0,0,0,0,1,0,0
In primary school I once faltered while answering a question and the others started laughing,0,0,0,0,0,1,0
Generally when I am shopping I feel like I were guilty of all the thefts through the year I have never stolen,0,0,0,0,0,0,1
When my favourite football team made a goal and was about to win the Cup of England,1,0,0,0,0,0,0
I was less than 0 years old when our neighbours dog chased me to the roof of a small shed and there seemed to be no hope of getting away from there,0,1,0,0,0,0,0
While playing a ball game I was just about to make a goal when I was thrown off my feet and I failed to score the goal,0,0,1,0,0,0,0
When I heard about the death of Frantois Truffaut the French motion  picture director on the radio  I had planned to go and see his last film,0,0,0,1,0,0,0
I saw a movie called The Thing the film directed by John Carpenter  The monster in the film made me feel disgusted,0,0,0,0,1,0,0
I had misbehaved at a party and did not wish to meet the person in question later,0,0,0,0,0,1,0
While playing a ball game I made a mistake and we lost the game,0,0,0,0,0,0,1
When I was in the sauna bath,1,0,0,0,0,0,0
I had a dream in which I was an African elephant,0,1,0,0,0,0,0
When I came for the lesson it was cancelled and I had to fill in a questionnaire instead,0,0,1,0,0,0,0
When my car froze and I could not start it,0,0,0,1,0,0,0
When I saw our computer teacher,0,0,0,0,1,0,0
When I was going downhill on skis and fell down twice the first time,0,0,0,0,0,1,0
When I was involved in a car crash,0,0,0,0,0,0,1
I passed an exam which I thought I had failed,1,0,0,0,0,0,0
My mother had not come home at midnight  She had forgotten to tell me about it  I was very young and all alone at home,0,1,0,0,0,0,0
My girlfriend started singing she cannot sing and did not stop despite my asking her to do so,0,0,1,0,0,0,0
When my grandmother died of cancer,0,0,0,1,0,0,0
When I was still a child I saw a horror film on TV in which there was a rotten human skull,0,0,0,0,1,0,0
As a small boy I took a coin from an empty taxi cab  My mother saw it and told the driver about it  I even knew the driver,0,0,0,0,0,1,0
When I betrayed my former girlfriend,0,0,0,0,0,0,1
New Years Eve party in the country I hardly knew a person my partner spent most of the time at the bar I had little opportunity to get to know people because our table was separated and my boyfriends parents were present,0,0,1,0,0,0,0
Christmas Eve there was a tension between my parents they did not even try to restore a harmonic atmosphere Mother stayed in her room almost the whole day I felt alone and was very sad,0,0,0,1,0,0,0
Father said If you are pregnant you will have to procure abortion I was filled with disgust against my father,0,0,0,0,1,0,0
I had an intimate relation with my boyfriend but unfortunately we had sexual problems therefore I deceived him but I was ashamed when I told my friend about it,0,0,0,0,0,1,0
I work at a commercial house from 7 to 0 am On a very cold day in winter I was late  and let a fellow worker stand in the cold for half an hour,0,0,0,0,0,0,1
After one year of searching my friend and I have found a flat we are able to pay for,1,0,0,0,0,0,0
Car accident in the middle of the night,0,1,0,0,0,0,0
At the weekend I wanted to be absent from school because of a sports event but my teacher refused to give me the day off because he didnt like me,0,0,1,0,0,0,0
When I was six years old my favourite cat died,0,0,0,1,0,0,0
A gigantic spider climbed over my face and what is more  in my own flat,0,0,0,0,1,0,0
I was very fat and felt absolutely unwell I was afraid of leaving the house and getting to know new people,0,0,0,0,0,1,0
I was said to be responsible for my mother getting ill and growing thin I did not realize that it really was my fault until several weeks later,0,0,0,0,0,0,1
I won a car in a prizecompetition The moment I was informed about it I felt joy,1,0,0,0,0,0,0
My sister had to undergo a very complicated operation her eyesight was at stake,0,1,0,0,0,0,0
I had a quarrel with my parents I was convinced to be right,0,0,1,0,0,0,0
I heard that a friend had died in an accident group situation suddenly a friend came in and said Have you already heard that there was a terrible consternation silence then everybody shouted excitedly How could that happen,0,0,0,1,0,0,0
Scuffle in a carriage of the underground in Vienna three drunk men thrashed a man in a wheel chair  I watched the scene from another carriage,0,0,0,0,1,0,0
I put an end to a friendship with a girl  I had only pretended love and affection to be able to sleep with her,0,0,0,0,0,1,0
A young girl tried to put an end to her life because of lovers grief not until she was in hospital I heard that I had been the reason for her action,0,0,0,0,0,0,1
In order to be admitted to my final examination I had to pass two examinations As I had not studied very much I resigned myself to be left behind Nevertheless I succeeded in these examinations,1,0,0,0,0,0,0
I had not told my parents about my bad marks in school One day my father wanted to speak to the teachers Fortunately I could influence my parents to take it easy,0,1,0,0,0,0,0
I wanted to go to a friend of mine who had a party at the moment I wanted to leave my father said I couldnt go because he needed me for some work in the afternoon,0,0,1,0,0,0,0
A friend of mine who had repeated a year at school once before did not pass the final examination and had to take it again half a year later,0,0,0,1,0,0,0
Ecoactivists demonstrated against a project to build a power station at the Danube in the middle of a lowland forest Hainburg and the government decided to delay it for another year When my father heard about it he said that we needed another Hitler,0,0,0,0,1,0,0
There was a time when my room looked terribly untidy just at that time my aunt came to see me fortunately I could prevent her from entering the room,0,0,0,0,0,1,0
I was supposed to fetch some friends at the bus stop but I did not do it because my father was in a bad mood and I was afraid that he would grumble,0,0,0,0,0,0,1
My boyfriend returned after a long absence,1,0,0,0,0,0,0
My car skidded on the wet street,0,1,0,0,0,0,0
I wanted to see a friend I had been looking forward to it and had certain expectations but he did not pay any attention to me played cards with other people,0,0,1,0,0,0,0
A good friend quitted me after he had behaved in a strange manner,0,0,0,1,0,0,0
In broad daylight I saw an untidy old man pissing and playing with his penis in the middle of the town,0,0,0,0,1,0,0
Somebody who knows me very well discovered that I had told him a lie,0,0,0,0,0,1,0
When my boyfriend was away I flirted with his best friend I felt guilty the next day,0,0,0,0,0,0,1
Recently a good friend only called me when he needed something He never said please or thank you or any other kind word,0,0,1,0,0,0,0
My favourite horse died We had tried our best to save him but it was hopeless he had to be shot,0,0,0,1,0,0,0
I read a book about the sexual phantasies of women I read about a woman having sexual intercourse with a dog,0,0,0,0,1,0,0
In our flat the bathtub is in the kitchen At the beginning I had very intensive feelings of shame when I had a bath and people were in the kitchen,0,0,0,0,0,1,0
I had to take care of the plants of a friend of mine for several weeks I watered them but let them stand in a cold room so that two of them perished,0,0,0,0,0,0,1
When I met a good friend after a long time We had had a quarrel but after two weeks I was really glad to see him again,1,0,0,0,0,0,0
When we stayed in Vienna with our class my friend and I behaved incorrectly Our teacher threatened us with exclusion from school,0,1,0,0,0,0,0
When I lost my driving license because I had been driving while under the influence of alcool,0,0,1,0,0,0,0
My mothers death,0,0,0,1,0,0,0
When I entered the dissecting room for the first time I think I felt disgusted mainly because of the bad smell of formaline,0,0,0,0,1,0,0
I think I felt ashamed for the first time when I entered a night club,0,0,0,0,0,1,0
During a ski tour with a friend we two had drunk too much When we went down the slope on ski I lost my friend who had lost his way I thought that something must have happened to him he finally arrived but after a very long time,0,0,0,0,0,0,1
My father stayed abroad for one year He does not like to write letters because he makes ortographic mistakes I never had a good relation to him He wrote me a letter in which he said that he loved me,1,0,0,0,0,0,0
When I was a child I was always afraid of my father Just when he looked at me I felt frightened,0,1,0,0,0,0,0
A colleague asked me to study with her I could not explain things as perfectly as she had expected So she reacted in an aggressive manner,0,0,1,0,0,0,0
During the Christmas holidays I went to see my parents and stayed with them for two weeks After two or three days we had the same conflicts we had had ten years before when I had lived with them They were glad when I left,0,0,0,1,0,0,0
Old man in hospital hollowcheeked only one half of his nose and glasseye rattling breath,0,0,0,0,1,0,0
When my father came into the bathroom and saw me standing there naked,0,0,0,0,0,1,0
I live with my boyfriend we have a close relationship I fell in love with another man,0,0,0,0,0,0,1
When I met my girlfriend  I had not counted on that,1,0,0,0,0,0,0
One night I had a feeling that somebody was stealing my car but I was too frightened to go and see,0,1,0,0,0,0,0
When we rearranged furniture in our flat and got stuck in a chair,0,0,1,0,0,0,0
A person died not really a friend,0,0,0,1,0,0,0
Several weeks ago I had problems with friends I felt disgusted by a friend,0,0,0,0,1,0,0
When I was a child I thought that I had to be ashamed when asking and doing certain forbidden things,0,0,0,0,0,1,0
When quarreling with friends,0,0,0,0,0,0,1
In Southern Tyrol I was gathering apples it was a fine day I was not thinking about anything I felt an overwhelming joy,1,0,0,0,0,0,0
My girlfriend and I slept in a lonely hut we had drunk alcool Suddenly some soil fell on us then some water Although we tried hard we could not find out the cause,0,1,0,0,0,0,0
I helped my little sister  years learning mathematics Obviously she did not want to understand what I explained and started to cry I grew angry,0,0,1,0,0,0,0
When my girlfriend told me that she wanted to leave me,0,0,0,1,0,0,0
On a trip I passed by a cellulose factory It was a fine day beautiful landscape I observed this factory with disgust,0,0,0,0,1,0,0
When I went to a sauna with my father for the first time I was 6 When I entered the sauna naked I felt ashamed for a short time,0,0,0,0,0,1,0
I came home from a discotheque at half past four in the morning although I had promised my parents to come home at midnight From  am I felt guilty towards my parents,0,0,0,0,0,0,1
A friend I had missed very much came to see me unexpectedly,1,0,0,0,0,0,0
On my way through lonely streets I met with a huge stray dog It stopped at some distance and looked at me I tried to ignore it but I was very frightened,0,1,0,0,0,0,0
A friend of mine tried to persuade me to go at her place to act as a model because she felt too tired It was a quarter of an hour before the appointed time I had just lied down and did not want to go because it was too late anyway She said that I only was talking about looking for work but if it was possible I would not accept it I was angry about this unjust judgment,0,0,1,0,0,0,0
After I had lived with my boyfriend in a foreign country for half a year I saw that it was impossible for me to stay with him for economic reasons We separated although I loved him,0,0,0,1,0,0,0
In a certain book I read about cruelties and violence in prison and souteneur circles I felt especially disgusted when I read detailed descriptions of physical and mental torture of less powerful people,0,0,0,0,1,0,0
When I talked to a psychotherapist for the first time I started to cry first I talked to him but he did not say anything and after a while I was crying,0,0,0,0,0,1,0
I went shopping with my mother and sister 7 years old Mother always told my sister what she should buy Instead of assisting my sister in defending herself against mothers interference I just behaved aggressively towards my sister,0,0,0,0,0,0,1
When I worked as an aupairgirl in London I received a call from a good friend who told me that she was in London too and wanted to see me I was very glad  after that call and especially when I saw her,1,0,0,0,0,0,0
It was on St Claus Day when I was five years old St Claus and his Devil Servant came to see me St Claus Devil Servant rattled with his chain and bowled terribly I was so frightened that my parents had to ask him to leave,0,1,0,0,0,0,0
A friend called me and told me that she wanted to come and see me She lived in a village at 50 km distance fom my home town Next morning I expected her but she didnt arrive As I got impatient I called her but her parents told me that she had gone skiing I was very angry because I had cancelled an appointment to be able to see her,0,0,1,0,0,0,0
When I was eight years old my father was run over by a car When I saw his body I was sad beyond words,0,0,0,1,0,0,0
A friend prepared a soup with chicken heads and invited me to eat it I saw the eyes staring at me and the tongues hanging out of the bills I was so disgusted that I felt nausea and had to leave the room,0,0,0,0,1,0,0
When I had to go to the gynecologist and to sit on that special chair I felt ashamed,0,0,0,0,0,1,0
After a terrible quarrel with my family I withdrew in my room I felt guilty because I had caused this scene by my aggressive behavior,0,0,0,0,0,0,1
I had the unexpected possibility to see a friend I like very much,1,0,0,0,0,0,0
I was afraid of a certain examination although I was relatively well prepared,0,1,0,0,0,0,0
At the hairdressers I got two stains of dyestuff on my new trousers These stains are not removable so I cannot put on the trousers again,0,0,1,0,0,0,0
In 977 my grandfather to whom I had a very close relationship died,0,0,0,1,0,0,0
A drunken man forced me to kiss him,0,0,0,0,1,0,0
A friend started to insult another person without reason and I felt ashamed of her behavior,0,0,0,0,0,1,0
I had to call somebody between  and 0 As I had no possibility to call him at this time I did not do it until  pm,0,0,0,0,0,0,1
After a one years stay abroad I returned home I was even more glad to see how much my family was pleased to see me,1,0,0,0,0,0,0
I went home all alone from a restaurant It was dark I went very fast Behind me there were some drunk men who shouted at me By chance I met some friends who accompanied me,0,1,0,0,0,0,0
A friend who shares the room with me opened the window in the morning and left the room the whole day When I came home in the evening the room was so cold that I couldnt stay there,0,0,1,0,0,0,0
When my aunt whom I had loved very much died When I heard about her death I was not as touched as at the funeral I really became conscious of her death at that moment,0,0,0,1,0,0,0
A friend told me how he managed to win the sympathy of as many people as possible He said he first listened to what they said and then he tried to only say things they would like to hear He would never express his own opinion I felt really disgusted when he told that,0,0,0,0,1,0,0
In a restaurant I made the acquaintance of a boy who always told the same things in a very loud voice I laughed and said to him that he always repeated the same things Some time later I heard that he had undergone a complicated brain operation,0,0,0,0,0,1,0
After closing the front door I realized that I had left the key inside the house I felt even more guilty since it was not my own house but the house of people I hardly knew,0,0,0,0,0,0,1
On our way to France my girlfriend and I went to Verona By chance we met an Italian couple  they gave us two tickets for the dressrehearsal of Aida It was a different world for us full of fascination After the representation we ate a phantastic pizza in a restaurant near the Arena,1,0,0,0,0,0,0
On a mountain tour my girlfriend and I passed by an inn Near the house there was a big dog which began to follow us As my girlfriend is afraid of dogs I had to draw his attention to me He jumped towards my shoulders and wanted to play with me but I really did not like that,0,1,0,0,0,0,0
I arrived in Vienna in the middle of the night I asked for some silly information  as I realized myself afterwards  and the inquiry  clerk reacted in a very arrogant manner,0,0,1,0,0,0,0
I had to leave my girlfriend for 4 weeks because of my studies This happens frequently The last 4 hours before my departure are always very depressing,0,0,0,1,0,0,0
When I stayed in the house of friends I washed my face and wanted to dry it with a towel This towel seemed to have been used over a long time already It smelled indefinably awful,0,0,0,0,1,0,0
A friend of mine has not very much money Therefore once I stayed with him and his girlfriend I bought some meat but nobody wanted to go and prepare it for dinner My friend said I thought you wanted to invite us for dinner Of course I said but I thought by myself that it must have been enough that I had bought it,0,0,0,0,0,1,0
It happened when I still went to school I got closer to a girl but I considered it only as an affair Only much later I realized how painful this must have been for the girl,0,0,0,0,0,0,1
When I was informed that a short story I had written had been accepted for publication,1,0,0,0,0,0,0
Some friends and I were crossing a street when one of my friends was seized by a car and thrown aside I had seen the car coming in our direction but I did not have enough time to react and prevent the accident,0,1,0,0,0,0,0
I wanted to clear up a misunderstanding with a friend that I had caused A third person meddled in our conversation turned my efforts to ridicule so that I did not succeed in what I had intended,0,0,1,0,0,0,0
Death of my grandmother,0,0,0,1,0,0,0
In school I had difficulties mith mathematics When I had to work for an examination I really felt disgusted,0,0,0,0,1,0,0
I played in a stage play Suddenly in front of 00 people I could not remember the words I had to say,0,0,0,0,0,1,0
One night I did not come home without telling my parents and I did not want to speak about it afterwards My mother cried I had a bad conscience and felt guilty,0,0,0,0,0,0,1
After  weeks I saw my girlfriend again,1,0,0,0,0,0,0
One evening in the tramway I was afraid of two drunk men molesting my girlfriend and me,0,1,0,0,0,0,0
I went singing with a group of young people on January 6th The three Magi a local custom called star singing One of the girls my girlfriend broke the star Being the accompanying person I felt very angry thinking of the consequences,0,0,1,0,0,0,0
When the grandmother of my friend died in a hospital My friend was crying and I was sad too,0,0,0,1,0,0,0
I saw a physically handicapped young man whose spittle ran out of his mouth while speaking,0,0,0,0,1,0,0
It was in a group situation suddenly it was my turn to say something but I felt that I was not able to express myself very well  I felt ashamed and blushed,0,0,0,0,0,1,0
My girlfriends results in school had become worse because I prevented her from learning we often went out etc,0,0,0,0,0,0,1
I went shopping with my parents  my father payed everything for me I was very glad,1,0,0,0,0,0,0
When I was a child I heard the floor cracking and I thought there was a burglar in our house I hid under the blanket and trembled,0,1,0,0,0,0,0
During a lecture a colleague who did not know anything about the subject got on my nerves asking silly questions,0,0,1,0,0,0,0
When my grandfathers died and I realized how much I would miss them,0,0,0,1,0,0,0
During a football game another player who was perspiring very strongly ran into me,0,0,0,0,1,0,0
I tried to pass an examination particularly well but I did it worse than ever I felt ashamed,0,0,0,0,0,1,0
During the military service I lost a part of an equipment I accused another person and he was rebuked and punished,0,0,0,0,0,0,1
At a choral concert I appeared as a solist The concert5 was very good I forgot all the hard work that had been done before There remained only an undescribable joy and a feeling of warmth security etc,1,0,0,0,0,0,0
I am a cantor  I sing psalms in church Several weeks ago I had to sing too but the organist did not tell me in time As I did not know the psalm I was afraid and said that I could not sing,0,1,0,0,0,0,0
During the Christmas holdidays I wanted to invite my brother his girlfriend and their child for dinner When I said to my brothers girlfriend that I would like them to come at my place for dinner she refused and never mentioned it again as if I had never asked her,0,0,1,0,0,0,0
Several years ago my brother died in an accident When I heard about it I was very sad It took years until I resigned myself to it,0,0,0,1,0,0,0
I read a book about the situation in SouthAfrica about the terrible violations of human rights I was disgusted with the white population,0,0,0,0,1,0,0
My PT instructor also works as a masseur He wanted to massage me therefore I had to undress For the first few times this was not easy for me I got gradually used to it,0,0,0,0,0,1,0
Some time ago I took the driving test I did answer the theoretical questions very well but I failed the practical driving test It was my fault because I had not enough practice,0,0,0,0,0,0,1
When my brother came back home after staying in hospital He had undergone an operation which had been a matter of life or death When he came home I could see him smile for the first time after may weeks,1,0,0,0,0,0,0
After a short stay in Marocco we missed the ferryboat back to Spain and we had to look for an accomodation By chance we met a man who offered to take us to a camping site While I was sitting in his car I was terribly afraid because I had heard of people being robbed in Marocco,0,1,0,0,0,0,0
After an exhausting day I came home and wanted to take a bath to relax My father wanted to take a bath first and when he had finished after an hour there was no hot water left for me,0,0,1,0,0,0,0
I met some nice people during my holdidays When they left I knew that I would never see them again,0,0,0,1,0,0,0
A drunk man attacked his wife and wanted to humiliate her by insulting her Then he turned violent and started to beat her in front of her child She left it happen without saying a word in order not to make things worse I watched the scene and tried to calm the man but without success Just because he was stronger we had to comply From that day I detested him,0,0,0,0,1,0,0
For a medical checkup we  boys and girls  had to take off our clothes with the exception of our underwear Then we had to go into another classroom where older pupils were sitting and staring at us,0,0,0,0,0,1,0
I allowed my little brother to clean the bathroom in his own way My mother came and saw the floor overflowed with water slapped my brother in the face and told him to go to bed immediately,0,0,0,0,0,0,1
One day I did not feel very well and I wanted to talk to somebody A friend invited me for dinner and I was very glad,1,0,0,0,0,0,0
I was driving my car and it was very misty It was in the night and I was alone in my car I felt totally insecure nervous and overstrained,0,1,0,0,0,0,0
My mother treated me unjustly as if I was a little child I said mean things I was unable to defend myself adequately,0,0,1,0,0,0,0
When my uncle died whom I had loved very much I was very sad and I felt totally helpless,0,0,0,1,0,0,0
I watched the news at the TV it was a commentary about Hainburg I felt disgusted when I heard members of the union speak about the situation,0,0,0,0,1,0,0
I took the tram without paying There were many people around me when I was caught by a controller I felt ashamed but also angry,0,0,0,0,0,1,0
